customer_id,order_id,product_id,category,state,customer_type,order_date,payment_amount_in_rupees,payment_id,payment_method,product_rating,retention_status,campaign_name,amount_spend_on_per_id_of_that_particular_campaign,email_open,marketing_channel,on_time_delivery,operational_cost,warehouse,order_processing_time,return
430aab70-156e-4555-8f9c-3fc3613cfd7c,15350180-0ad2-4782-b5d5-8254f6d2945f,afea4a8c-d692-4a1b-81a9-cbc8991fd9ba,Clothing,Rajasthan,New,2023-06-17,13460.22,4de70703-b96a-48a3-872d-ec77cfce0fb6,Credit Card,3,yes,Summer Bonanza,4059.45,yes,Direct,no,1008.18,Bengaluru,8,yes
ed53e64e-d81f-4e03-8027-dec63867dace,45b8c02f-c866-4610-818a-d462759933cb,558d45df-049c-4695-94c0-6cc54f7f6572,Home Appliances,Tamil Nadu,New,2021-11-26,38422.82,8b967d5e-506b-4a98-8804-2f91c3468ef1,Credit Card,3,no,New Year Bash,2733.4,no,Affiliate,no,1574.39,Chennai,4,no
4df019c2-b34d-41f3-92b6-f1a0937d7755,85aeb014-1694-4c2b-bf06-490ba75647b1,9e91444e-9cd2-4406-b603-774ac0c9cdb4,Electronics,Karnataka,Returning,2020-01-01,35568.49,820a2e31-c43d-433d-9d3b-29a8ef3a4f45,Credit Card,4,yes,Monsoon Offer,1997.88,yes,Social Media,no,863.08,Kolkata,9,no
d210cc3f-1f52-4739-889a-0dccc340e32f,0fc66db2-7aaf-4524-8b89-90b534409c9b,b3da17bd-3cc9-4ac9-9123-ed6387e8eed7,Books,West Bengal,Returning,2023-06-03,21639.28,b19c0936-0a6d-4e61-a7fd-8328a6cd3121,Net Banking,1,yes,Monsoon Offer,4790.24,yes,Search Engine,no,1549.13,Mumbai,2,no
9fe50aa1-638d-4130-9c6b-6ba9187640b3,fa94a242-693a-4076-b156-77eb405ef720,8a8db293-66be-4ce4-ad9b-72b9b2715eaf,Electronics,West Bengal,New,2021-11-02,17552.72,5459b93a-8f4b-4f61-babf-9b3648c427dd,Debit Card,1,no,Monsoon Offer,1969.26,yes,Direct,no,1070.27,Chennai,2,yes
099d66dd-d8df-45ee-874c-4ddd4f988c5b,86d7f458-8783-40b1-8b50-c1ad1cb43943,2d2c9049-281c-4cf3-acc9-d3c84e61c105,Home Appliances,Karnataka,Returning,2019-10-18,32714.94,ed7ca746-6b7c-4e9e-a8fe-178fede0b491,Cash on Delivery,4,no,Winter Sale,168.04,yes,Affiliate,no,1342.27,Kolkata,8,no
25a0ffd7-301b-4d20-b071-ed77bb920e19,22106b86-3103-47af-8b2b-b37578bbc518,8b24432b-d881-4119-94ab-304030cbdbc4,Clothing,Gujarat,Returning,2023-06-26,28442.25,d04c8633-ecc4-47e7-a977-f254a799f685,UPI,5,yes,Monsoon Offer,2691.8,no,Email,no,1404.69,Chennai,5,no
6acc1a99-61f2-4057-84b8-6530b24e5aa8,66552f3a-889e-4067-989d-04f001d6ded8,7720aeaa-2846-4731-bd57-4fc1ea6a6a1f,Books,Rajasthan,Returning,2023-08-09,9407.22,a37b9649-7d4f-4d32-944c-da664fbf5638,Net Banking,5,no,Summer Bonanza,4036.66,no,Affiliate,yes,1821.53,Ahmedabad,5,no
89f5f70f-df28-4b13-91ec-87370f58430b,9cd4dfa2-762e-4fd8-8ae1-894e0e03b641,687ad89e-ef80-4834-a270-9e30e36d120f,Home Appliances,Delhi,New,2021-04-20,44280.57,00ae3d6c-f4bf-40b3-b0c2-2209127bb1f5,Debit Card,3,yes,Diwali Dhamaka,83.08,yes,Direct,yes,391.51,Ahmedabad,5,no
caa68be7-77dd-478e-b157-19af9d896dd7,6fca8068-7c95-4cef-b406-8ba78c7076b4,61663c8b-9924-415f-a5ed-0e7605745d06,Books,Rajasthan,New,2022-12-12,26155.9,beff97f7-aae2-4785-9f36-b909706e7370,Net Banking,4,yes,Summer Bonanza,1418.74,yes,Search Engine,yes,1030.71,Bengaluru,7,no
8229876f-646e-45a3-956c-2531b2c8446c,c59db81b-c861-4f36-a947-d90dda407ca8,71585f36-792a-4440-9b1e-08d5ea5ac00a,Electronics,Tamil Nadu,Returning,2024-08-23,43803.06,b9732e70-6a9d-48e0-8193-07f08e36731d,Net Banking,2,yes,Diwali Dhamaka,602.92,yes,Social Media,yes,497.26,Kolkata,10,yes
8299cb53-4f9f-4dd3-b120-59536b5337f0,64b3e673-3c99-4680-af07-b1e1601327aa,b90a2003-0f07-4785-a1d0-a378b508f47a,Books,Gujarat,New,2023-11-30,41232.3,4e287078-dea6-4875-a6ed-3ac7883c6233,UPI,5,no,Winter Sale,788.68,no,Affiliate,no,1374.72,Ahmedabad,1,no
83838135-5851-4ace-925c-1e44a0b7c00a,5bf78d51-c9d9-4551-a199-8334ad08a14c,d525af9f-4511-4efc-9165-071b9746170d,Books,Rajasthan,Returning,2024-03-16,27119.29,2b7a48da-43e3-4caf-8180-5ade7a53cd08,Cash on Delivery,3,yes,Monsoon Offer,4981.77,yes,Search Engine,yes,147.45,Mumbai,5,yes
811b6529-10ea-49e9-a02b-337d70548791,dc63fd97-3100-40ac-855a-2d5372b4942e,2121eb5b-60a3-447d-8d0f-1308de9bbd64,Beauty Products,Maharashtra,Returning,2024-03-07,2350.96,abaa348f-9826-4994-af47-7afc98c26b30,Debit Card,3,no,Winter Sale,325.96,no,Social Media,no,1829.29,Mumbai,3,no
ba7fb6e3-c636-4729-aec3-73cc79683aaf,0dd6ce71-9a6d-4eef-a874-a63b235dd399,382f6ae2-dfdd-4cae-93b8-7f1022c4f872,Books,Tamil Nadu,New,2020-02-15,29953.85,9125e496-2362-4c6b-940d-570a55525133,Net Banking,1,yes,Monsoon Offer,1828.13,no,Social Media,yes,207.06,Ahmedabad,5,no
3fdb2763-3c72-419b-9af7-0c0b4ea8dbbf,fb129929-50cc-4afa-9811-55fe8ba0ef30,375792d5-aef3-4c38-89a9-357e6cce28bd,Electronics,Gujarat,Returning,2021-04-24,29462.26,437cedc4-f601-4684-a835-c59b7c9edd49,UPI,2,no,Summer Bonanza,2672.73,yes,Search Engine,yes,1649.45,Chennai,4,yes
a1945ebb-f812-4d8e-a992-c090bee98b25,1b701885-b2af-4704-b063-fbc63e70da12,e2f64aba-3cee-4478-883c-4aa3e8b60727,Clothing,Delhi,Returning,2022-08-21,1600.62,41988883-a922-46f4-b33d-e907ba37047b,Debit Card,3,no,Summer Bonanza,1569.31,no,Direct,yes,1031.45,Chennai,3,no
671c152d-a351-404a-a91f-db6dfdd5b715,4088824a-2de0-4018-afab-7816901bf0c8,ba1a63bb-0ff0-421e-91c2-316441083b28,Books,Uttar Pradesh,New,2023-09-24,40167.26,def6ceb2-6e2d-4a5a-a403-a2b5f8634fc4,Net Banking,2,no,New Year Bash,2114.78,no,Direct,yes,83.44,Ahmedabad,4,yes
3fe65c6f-3c17-4788-8266-4a65f19b5f9c,190d022c-f3b9-40e2-9f49-f749a802a874,d277649f-823d-47d7-b37c-69f71b4b391c,Books,Gujarat,Returning,2020-12-13,47435.19,38eff5a0-e0a1-41f0-bdca-2445f31bf766,Credit Card,1,yes,Monsoon Offer,2680.12,no,Email,yes,1727.91,Kolkata,1,yes
2ee2484c-09e1-4364-9572-5ffee5f295d9,a48a5061-bf18-4016-a7ab-c3021e2faa78,1f56a490-4f2c-4ad6-84dc-e0ef7ad4d6fe,Clothing,Uttar Pradesh,New,2020-10-02,8341.19,0ac02d0f-be37-4a5a-9097-ea330e447076,Cash on Delivery,2,no,New Year Bash,3148.5,yes,Social Media,yes,1706.9,Bengaluru,5,no
655d70fd-0dd6-49f4-804b-2095ba0cc08c,54fc70be-1602-49a7-9971-bb3024c496c9,456fefd1-2b3c-46e9-bcfb-d6e7ae3441e6,Books,Karnataka,New,2022-02-28,46957.84,cdce32ad-8475-4743-9288-28315c2342df,Credit Card,5,yes,Monsoon Offer,1789.46,no,Affiliate,yes,655.19,Mumbai,5,yes
71901aeb-502e-40d6-b8a2-c4d561a08b6c,6200ae40-32c2-418d-88ea-16b709bac4ba,ac070bf7-80bb-498d-8bd1-0545893b0344,Books,Uttar Pradesh,New,2020-06-10,14205.79,b5c83a88-dbf5-4d7c-af38-ed1189ca669b,Debit Card,4,no,Monsoon Offer,1282.66,no,Affiliate,yes,36.66,Bengaluru,3,no
7b040c3b-a53f-49cf-880e-b6845ae310c3,ec8fcb08-f016-4081-8ef4-06a84f2dcb19,e9be9f5e-df8e-4e7b-965d-8c5d4cd63cea,Books,Delhi,Returning,2020-07-15,37243.04,bf91438b-9f6c-4315-bff3-206b3387fe3a,Cash on Delivery,2,yes,New Year Bash,3607.87,no,Search Engine,no,1767.57,Kolkata,1,yes
db7601f1-d74c-44bf-88b2-1b7e3fd75841,6ff6ca50-6aec-464c-bd44-785473981dfe,8674c965-6ba6-4d61-92c8-17ad1a849ef9,Books,Gujarat,Returning,2023-02-21,20012.4,333a4d21-d820-4009-9c36-5cbf6b25ef95,Net Banking,4,yes,Winter Sale,2923.32,yes,Social Media,no,1561.52,Ahmedabad,4,no
b3cbe762-9fac-4c5f-bee8-ffc6b7cfc301,aaf27cdb-09b5-473b-b7f3-03b54740fc26,eadd4480-cf0c-4e23-a4a4-74b54e03d39c,Clothing,Delhi,New,2019-11-08,1785.31,710bbafa-8230-4e30-ab24-d474a1a5dbdf,Net Banking,1,yes,Winter Sale,4919.36,yes,Social Media,yes,365.8,Ahmedabad,8,no
057c57d2-57ee-454e-ae44-9c5bfd78f734,99bd43ed-1cf6-425c-bc05-fa6333778bd9,dd8ea729-af71-43ad-978c-0415a1471a72,Electronics,Uttar Pradesh,New,2023-01-05,28864.46,4ac1043d-6e30-418f-ae51-aef7eb9318f7,Credit Card,3,yes,Winter Sale,605.98,no,Social Media,no,1813.13,Mumbai,9,no
1deeb491-b828-46ef-bfaa-600f9762a8db,e4ca391d-bb39-43a3-a6e0-5203901c2348,e9e7cfa1-1eee-47f5-950d-6c8afdb82bbe,Books,Uttar Pradesh,New,2019-10-19,35121.35,f1eb55b9-429a-4aeb-9ae1-05fc044ee273,Debit Card,2,yes,Summer Bonanza,1540.23,yes,Email,yes,200.27,Kolkata,3,yes
ea0e39e3-925c-4761-8209-b5d8f5f4cb69,5d26fa06-7686-40e0-b8fd-cc9f9791e8d0,57c48e91-5207-4447-8dbb-487647b7fa57,Electronics,Delhi,New,2021-06-07,6114.18,c23c39f1-89ce-44d0-ae36-2851b03b1967,UPI,3,no,Diwali Dhamaka,2115.79,yes,Search Engine,yes,686.81,Kolkata,3,yes
b9e9a865-44e0-4dc4-9657-5162c8fba2bc,135af88c-23fa-408f-b1d7-1a43cfe01df3,86a5f5e5-ca50-447b-9653-c862282e511b,Beauty Products,Karnataka,New,2023-04-03,2880.78,342a8c7d-a88e-4a00-b5df-6ce5845143c4,UPI,4,no,Summer Bonanza,1722.11,yes,Social Media,yes,547.9,Ahmedabad,4,yes
d767c33b-f632-4320-8dc5-b9535029893a,1e237a76-758b-413a-8008-18c5b4c15ca1,954dd225-d0f3-4ab5-bf2e-ec977c852ced,Electronics,Maharashtra,New,2022-02-24,46097.7,84158bad-a59f-4d22-b6a7-50d89e3b7b55,Debit Card,1,no,Summer Bonanza,1475.28,yes,Direct,no,587.82,Kolkata,9,yes
60aae343-ca79-477d-af82-4dd48b136c01,06f24054-cbea-4040-9359-9dbab1da173e,9f75a3ad-8b58-4178-a1c3-75f3b987dc1d,Books,West Bengal,Returning,2024-03-09,44504.2,3ab93edd-756f-419e-a011-06e2c21d4294,UPI,2,no,Diwali Dhamaka,4327.72,no,Social Media,yes,143.79,Mumbai,1,no
4785b3f1-854a-4a13-9750-a19f84eda7c3,8befd674-c7c0-4122-89fb-7e961adce067,ad4edf84-28f1-40ef-a4ed-157912a7f9a8,Home Appliances,Rajasthan,New,2023-02-08,12514.44,e6f9717e-12dd-4434-82ac-1fa6114f1506,Cash on Delivery,2,no,Monsoon Offer,3272.49,no,Affiliate,no,1921.35,Kolkata,10,no
75976aca-e130-4890-9bae-98b6dcb68fe9,b68ae51d-13d6-4225-9f68-dc15dd5107a0,7809f177-bfa4-4d76-9a0e-014f9c5edd3b,Electronics,Maharashtra,Returning,2020-01-09,1330.08,95a77d44-c36a-410a-a494-15fd66851128,UPI,1,no,New Year Bash,2655.58,yes,Email,no,1118.28,Bengaluru,2,yes
a02c23df-fece-44fd-a7d9-d89b374a6528,9444b802-7cc6-4594-8b6d-613a9fbbb98c,ae7df8c3-81dd-4412-846f-1ad779236a5c,Home Appliances,Delhi,New,2023-05-25,21433.67,416f275c-9c6e-4c64-af86-55b406826780,Credit Card,4,yes,Diwali Dhamaka,1754.63,no,Email,yes,472.33,Kolkata,5,yes
9838a73c-6faf-4d43-966a-d17b05e9a1cf,1d6535c1-8ad3-4e52-97b7-263ce42bcd4d,608aa9b5-d9d7-4f54-92f6-64881355fe60,Books,Rajasthan,New,2023-03-27,40757.63,fda1c5d7-8d1f-4a41-ba71-ca8433bd3031,Debit Card,2,no,Winter Sale,4861.91,no,Direct,no,1293.76,Kolkata,8,no
c2d49376-e330-4a16-9b54-8363abfbfa05,87b44ce3-6a2c-4465-86d5-8d684f7f2220,652c9d48-6c58-4b55-a922-c50142678605,Clothing,Maharashtra,Returning,2021-09-24,39361.09,a07dc736-b0a7-4107-ba03-cd9194c9aa6c,Net Banking,2,yes,New Year Bash,4672.75,yes,Social Media,no,1616.93,Kolkata,4,yes
1af94ad8-a9b9-4393-982c-fda7dc4054c8,0c4332a2-f355-42d6-beb7-be580e57cb26,8db7baab-705e-45ba-9359-b890fe93c3e1,Electronics,Tamil Nadu,New,2020-10-18,15042.08,56a163e0-67ba-4d01-bb89-097c4ef26ae5,Debit Card,5,no,New Year Bash,1366.62,no,Direct,yes,1977.8,Ahmedabad,10,yes
19e3ba79-d769-457d-8e69-b0f59d7a8387,e5b67fe3-e011-43ff-82d0-18a5f495e0a1,53cb5e43-0fe4-4b1c-99af-04445ec895d2,Home Appliances,Karnataka,Returning,2020-07-11,36179.17,9c25e8b3-02db-4bc7-a69b-c642631e8456,Credit Card,2,no,Monsoon Offer,3815.49,no,Search Engine,no,426.76,Mumbai,4,yes
49a123e5-cb31-45f3-8b1b-ebc17ff8d0d8,62fa2f7d-df16-4464-adae-5344f252bb53,0c698384-645b-45a6-a2e2-bcc2ead4651e,Beauty Products,Tamil Nadu,Returning,2019-10-11,26378.49,aa01fefb-8f45-4e7e-b0e4-4113c0f3e181,Net Banking,2,no,New Year Bash,4443.6,no,Social Media,yes,1320.3,Ahmedabad,10,no
1192c6ee-7735-42c2-9da3-24877be24085,6c30f7d9-8d58-4740-a215-d96d2961d458,06a336ae-4120-4667-999f-31c7b7585f97,Electronics,Gujarat,New,2021-09-01,16167.92,97e0cc79-ce64-4eaf-9d7d-89e681207b7d,Cash on Delivery,3,yes,Diwali Dhamaka,2023.58,yes,Social Media,yes,375.6,Mumbai,4,yes
05f690c1-69e7-4c5e-be90-4313240096d0,03e60026-2d42-400f-9bb0-c6ce840e5ffe,187d0b33-b055-455d-9aed-4b0b4996e418,Beauty Products,Karnataka,Returning,2019-11-27,28330.02,00886152-b304-4f0a-bb08-d90760db8c34,Credit Card,5,no,Winter Sale,176.61,yes,Search Engine,no,443.57,Bengaluru,7,no
58b56b89-fdfd-4346-8234-4b5c094470a2,a0fff036-72d6-4189-86ea-257ad9dc2238,a0a4e45e-b5af-49f2-ad6d-0702b979c26f,Clothing,Karnataka,Returning,2022-12-21,11061.16,76b75aa8-f027-4167-99ad-7a985d2d2c62,Debit Card,4,no,Monsoon Offer,1034.41,yes,Search Engine,yes,227.17,Mumbai,8,no
14a9ded7-f61d-453f-8e4c-f36a41105910,c5c1dc06-7a40-4bf5-a784-f03b0b43381d,bb5ad48e-a8f8-414d-8884-d95f9000968e,Beauty Products,West Bengal,Returning,2021-10-14,16970.94,43112d0b-48d8-44f5-a442-ed8c80d88fc5,Net Banking,2,no,Diwali Dhamaka,827.46,yes,Affiliate,yes,1684.22,Chennai,8,yes
b347dd30-7f7b-4bc9-912a-0d6f88dcaec4,07d82f26-1291-441e-a886-ea85671dc2ea,123c14ca-037b-4ff0-b74a-f3860198f0fc,Home Appliances,Gujarat,Returning,2020-07-26,48179.02,83386290-7a28-4a07-8453-882ed3d2b971,Cash on Delivery,5,no,Diwali Dhamaka,4722.49,no,Direct,yes,975.27,Kolkata,2,no
f3a4967c-29b0-41ef-a709-f4b1008270af,b5a8a6b2-e1bf-47ba-b3c0-0011c997ae82,1ba0ed7b-528e-4074-82e2-186bc6641766,Beauty Products,Uttar Pradesh,Returning,2023-06-02,17874.64,06aef194-7bd4-4c0d-b12b-ae3a2192de0e,Cash on Delivery,5,no,Winter Sale,3192.49,yes,Direct,no,279.31,Chennai,5,yes
bb0938f1-6ec5-4fe3-bb42-a55b2879ec55,50875a0a-3568-4e6a-879f-43ea92e8457f,c8339841-fae3-4c9e-8f7f-a05de3f79d75,Home Appliances,Gujarat,Returning,2020-03-02,36182.88,55fa7904-a077-4746-9aa5-e72155822afc,Cash on Delivery,1,no,Diwali Dhamaka,1682.13,no,Direct,yes,199.23,Mumbai,2,yes
65196d5b-9a92-44cd-b960-b93060081c70,9df1888a-aed3-480c-9349-7ce77ce0691f,c7d766b2-24a4-4663-a906-ab8056f202c0,Electronics,Maharashtra,Returning,2021-07-28,13068.96,3a88a195-c6aa-403b-9062-63ba94896e1c,Credit Card,4,yes,Monsoon Offer,420.52,no,Social Media,no,732.96,Chennai,10,no
2b740e45-2776-48d1-b32a-e9820f517eb2,6b9a59e1-de66-412c-9882-5191ca53571d,d24f7def-4f69-4127-9d93-5339d84be0c9,Beauty Products,Karnataka,Returning,2020-11-14,20881.47,72ef6c46-2f6a-4d83-910e-f62341b3c5a4,UPI,4,no,New Year Bash,4842.4,yes,Direct,yes,1684.59,Mumbai,1,no
050e93a0-68e4-41ef-b71e-6e7f879ebab6,93c83f3c-4cdc-4add-8a1d-a58279ab714c,40a2df76-c9bb-4f3e-9de4-eed65ccfc291,Beauty Products,Gujarat,Returning,2021-07-05,30910.38,b5df905b-f19b-4997-91fa-a9ec155defc6,Credit Card,2,yes,Winter Sale,3837.6,no,Affiliate,no,647.2,Mumbai,1,yes
beb1442a-1019-4ac7-8dc2-f0d17c93df0f,ab841a80-3e0b-42f9-944e-93ba2aa30595,db1a10a9-3671-4bba-90a6-6cd55007da3f,Books,Karnataka,Returning,2020-11-29,2467.07,f6c1500b-a78e-4c50-a326-b5637e85725d,Credit Card,1,yes,Summer Bonanza,3959.84,yes,Email,no,1658.21,Mumbai,10,no
2b98f7ad-15ae-4063-b3b3-4c5371e3f4ac,ca6066fa-725b-4667-9902-38d2878681f7,0d5531a3-45e4-432a-b2e3-39b3cf33a198,Books,Maharashtra,Returning,2021-09-01,3343.78,ba9399a9-b390-4315-8b9a-62825ede71e4,Debit Card,3,no,New Year Bash,2464.67,yes,Search Engine,no,1291.52,Ahmedabad,3,yes
210f3b08-3b7e-46e4-a5a7-89a545a54c04,ca8b0e26-752e-454c-82d0-cc978d14f4f8,ed6f3089-cb6a-404f-bee1-fa9c6520c08c,Electronics,Karnataka,New,2024-02-15,9680.1,23e57479-2d87-4937-8a56-777cdcc94ea7,Net Banking,5,no,Winter Sale,2133.39,no,Social Media,no,1032.71,Bengaluru,1,no
755203ee-366d-42ef-978d-355298eb27ea,1763e7a3-a7ac-4308-835d-85b98b1e5cd2,b8f28146-6a4c-4d88-be4d-2d839dbf4c99,Home Appliances,Karnataka,Returning,2024-02-12,26636.91,7f9c6108-9458-40ba-aaaa-2a41d71f630e,Cash on Delivery,5,no,Summer Bonanza,3255.05,yes,Search Engine,yes,1271.08,Chennai,6,no
ffcd4d7c-8189-4906-ad94-595bd9963ca9,88657909-f5b3-4079-a5b8-5fa73ff1564e,f3356fca-fc82-4b54-9132-be0be9f876ea,Books,Rajasthan,New,2023-02-03,26141.59,f19398b1-d591-43a7-954b-fa7170dc1a00,Cash on Delivery,4,yes,Summer Bonanza,4652.09,no,Search Engine,no,1536.49,Bengaluru,10,no
23ac3510-a32e-4c93-a0a6-4374bb14ea6c,870d86b2-d03a-4d23-ba3f-8dce4b2b9639,499c2080-51b3-46dc-a63b-548b472391de,Beauty Products,Tamil Nadu,Returning,2022-02-26,5126.89,cef30c2f-cc6f-4c20-8ddc-df5953321c1f,Debit Card,3,yes,Monsoon Offer,308.15,no,Email,no,814.58,Chennai,7,yes
a4317969-53df-49e7-8926-4e43bda6ae8b,f83a0aae-d217-404d-97eb-61c1309ae84c,cd20750e-4a33-4dd3-8077-8780d48b68b3,Clothing,Delhi,New,2022-06-12,30858.43,0db7816a-f7ce-4624-93c6-c2ffd58cca1e,Cash on Delivery,1,yes,Monsoon Offer,1414.07,no,Affiliate,yes,129.1,Ahmedabad,7,yes
eb5a7328-bcc0-42fd-be7f-c7b9690fb401,c35d9605-7838-4f6f-818d-7d142c39f913,6d101691-d300-472b-b88f-43a3c2fc01d3,Beauty Products,Karnataka,Returning,2023-09-20,43212.86,2664568c-f371-41f0-84c3-233e8c1e167d,Net Banking,2,yes,New Year Bash,1984.86,no,Affiliate,yes,289.73,Mumbai,8,yes
8a10dc55-1a79-4ac8-8365-93c57a0ff519,b710e115-cce9-4827-af32-fbf69b05e08a,7bb564d9-e3c0-4bac-a416-ad4027732546,Clothing,Karnataka,New,2022-09-13,33900.67,1f63e9ea-22de-4d63-92db-22ef225d5eb1,Cash on Delivery,3,yes,New Year Bash,2017.17,no,Direct,yes,296.18,Mumbai,2,yes
4c523143-eb87-4035-a660-57c86bd99e21,d5685a19-293a-43b8-8f48-0b36d7b7d2e3,88d4a05b-f949-4957-81b3-5bbf31949fb3,Books,Rajasthan,Returning,2020-03-01,1260.76,7a82d7ee-0f0d-48b4-9912-6526d597e527,Net Banking,5,no,New Year Bash,4901.43,yes,Affiliate,no,1780.01,Chennai,4,yes
49d61347-9a67-432d-9b2b-ceab98fad5d2,4a35235e-57d4-45c5-932d-310560ccb029,faf0a5a5-b21d-4391-af43-d1e13f88e1c7,Clothing,Delhi,Returning,2020-07-05,32795.33,bd173b89-727e-4565-8c4f-94f1dd2971a6,Net Banking,5,yes,Summer Bonanza,4752.13,no,Direct,yes,1816.35,Ahmedabad,3,yes
5f34ef60-1648-4067-be48-593f513168a6,f47f0be7-c284-40d7-949e-947163989a97,df48f3cc-8cad-4617-8e3a-5fa6d484b7c1,Beauty Products,Delhi,New,2023-06-19,33126.31,3c57d32d-a9da-4281-96d5-259ed58c7b30,Credit Card,3,no,Summer Bonanza,3271.4,no,Direct,no,1641.88,Ahmedabad,5,yes
6dab58da-5290-4819-8393-026a7f73e3a9,50753c07-8cfa-4255-a4a4-8e3873ac87de,58797ef2-c092-48c6-b394-18ef0a39ebc4,Home Appliances,Maharashtra,New,2023-06-13,28786.3,8f7fea86-7a75-401c-bb75-eaf6902efc71,Cash on Delivery,5,yes,Diwali Dhamaka,1643.41,no,Social Media,yes,1629.72,Kolkata,1,yes
f61ed5ba-c167-429c-9cad-5dc8dabbf70f,edf0e760-2294-4aab-8749-9c942c0f8366,e3d1af4d-f50b-408b-837d-fc16c2731690,Electronics,West Bengal,New,2019-11-24,14464.11,25f70e18-b7d9-4a46-b366-54a41483dd7d,Net Banking,2,yes,Diwali Dhamaka,4268.72,yes,Email,yes,1972.3,Ahmedabad,3,yes
3a5d309e-8124-4c8d-9df2-49eeb9b071ca,19906520-e79c-437e-9b70-7c6ac7bdac9a,3b87e83b-0cd3-4cde-afd0-530a6e8dfb56,Home Appliances,Uttar Pradesh,Returning,2021-07-15,19734.2,171f339c-e5d4-47d4-8773-cdb2adeddabd,Credit Card,5,no,Winter Sale,4318.08,yes,Search Engine,no,1186.18,Kolkata,4,yes
498d1884-b842-4321-8a4d-3defb986515b,1b36dde5-1c91-4440-b684-91eeb99a4b54,a64a619d-83f7-4d2c-ab7d-88ffb64c5309,Beauty Products,Gujarat,New,2020-10-05,48736.9,529d8b48-9664-4254-8038-d64ebf04801e,UPI,5,no,Diwali Dhamaka,2827.03,no,Email,yes,463.63,Kolkata,10,yes
42ab0b30-abf2-4462-8b59-540cb68466e5,5efde945-2e5f-48f8-8084-44eaa116c66e,d6121a42-391c-4493-8d61-794af1597443,Books,Delhi,Returning,2019-12-25,8831.07,b1ad8f50-8be5-4b1b-b0e0-a73072adc75c,Credit Card,2,no,Diwali Dhamaka,2197.41,no,Affiliate,no,721.95,Chennai,7,no
cccc61d9-5ef2-44e8-bb88-425538ac164e,b69528d9-17ad-4d89-a2ba-494dd76d1d22,83e973c7-9414-4cb7-959d-620ac0f94e75,Clothing,Tamil Nadu,Returning,2022-11-23,17978.27,1c197f37-c565-4c46-a8f2-ae73a8fed857,Net Banking,1,no,Winter Sale,1548.47,yes,Direct,yes,1768.06,Chennai,7,no
75d0160d-5873-40dc-bd2e-e88170098310,cbd0d140-6ef5-483c-96ae-796e683a673b,777ea02e-237a-4a9b-be78-6ce581d0951d,Home Appliances,Karnataka,New,2020-07-13,31374.87,b9337e04-1163-4afc-8b1c-27b1af3012c2,Credit Card,4,no,Monsoon Offer,1553.02,no,Direct,no,1933.44,Chennai,2,no
418c1202-1cf6-4194-b7a3-77c1cbdbea31,7916fc59-9b95-4561-aaad-4e89611bd4e3,75b8163a-f01c-4bea-adb3-1661f30d6814,Home Appliances,Maharashtra,Returning,2021-10-04,38685.77,fb4f5284-20c9-472f-b1e0-e5755bb76786,Debit Card,5,no,Summer Bonanza,903.04,no,Direct,yes,1070.18,Chennai,4,no
d4c8a0c4-5fbd-4d16-b092-151b1e3b5b1f,e4f61189-da69-4e48-a23a-2cc843601114,2fa3f16d-fef9-497e-b5d9-a279b1f77c1d,Home Appliances,Rajasthan,Returning,2020-03-20,23560.3,0422825f-4fa9-4095-91a4-69cde8910cc7,Cash on Delivery,3,yes,Monsoon Offer,1255.19,yes,Direct,no,1468.99,Bengaluru,5,no
abab0912-4ce9-4824-95c5-381ff908d745,900034d1-b1c0-46d7-9e9f-2c7f4108be1e,4fadb7dd-1958-4780-8770-fa4652c590a6,Books,Gujarat,New,2023-04-13,15043.94,8e6f5121-4e8d-442c-be51-bfecf5e73430,Debit Card,5,no,New Year Bash,4920.79,no,Email,yes,1142.27,Bengaluru,2,yes
11d74351-9e89-40a2-8c6c-09b42eb1c8c7,3ce88e6e-1ff1-4a89-9b29-5c3d3966e6ef,12f261bd-27b2-4365-bedf-0cb53d480d3a,Home Appliances,Karnataka,Returning,2023-07-12,33199.05,f65b6b95-4105-4b26-a19a-662f08e0650f,UPI,4,yes,Monsoon Offer,4006.2,yes,Direct,yes,542.41,Ahmedabad,5,no
80be04c5-e360-4d61-9562-1e277596b773,42e4fbdb-09a2-4558-a7c1-6817e7e12322,1fa6f539-05b8-421c-9469-f14ef65d7100,Home Appliances,Rajasthan,New,2020-01-22,10808.96,c61438c1-cc86-4b7e-88a7-f1828bab40d8,Cash on Delivery,1,yes,Summer Bonanza,3623.69,no,Social Media,no,268.43,Kolkata,7,no
e2ee1bdb-2ef0-4fa9-b917-8227f4604ee8,9486298d-0726-4836-bff3-5a766b86f59f,b58a48eb-9417-46dc-b3d2-fb51b04a7664,Beauty Products,Rajasthan,New,2020-04-13,15890.84,85aa2a08-a177-4270-80a1-a80873750b87,Cash on Delivery,1,no,Winter Sale,1581.74,yes,Affiliate,yes,1794.94,Ahmedabad,7,yes
f75538a7-109b-4fa1-9f71-3c56f7602ce2,f47f6e97-1fe8-4a5d-9b78-98b5d7320651,0794a186-bf91-4991-9b36-574f78048c68,Home Appliances,Rajasthan,New,2022-11-01,46974.21,42cf12f6-89ea-4c21-8715-bffb607e4d69,Net Banking,4,no,Summer Bonanza,703.23,yes,Email,yes,106.42,Kolkata,10,no
